DateTime,User,Tweet
2021-12-07 11:50:00+00:00,bsindia,"Reliance Capital on Tuesday said the National Company Law Tribunal (NCLT) has admitted the case of the company for the corporate insolvency procedure

#RelianceCapital #NCLT
https://t.co/fEFMDWdXwo"
2021-12-07 11:11:37+00:00,bqprime,"Goldman Sachs sees Reliance Industries’ clean energy business as its third structural growth driver, besides retail and telecom.

https://t.co/pvrjScT29W"
2021-12-07 06:45:00+00:00,bsindia,"#BSWebExclusive | As a strategy, Goldman Sachs expects RIL to focus first on the domestic markets given tariff and non-tariff protection, capex incentives and demand creation through regulatory support

@Pun_ditry reports 

#RelianceIndustries #NewEnergy
https://t.co/QLL99wrxH7"
2021-12-07 05:23:12+00:00,LiveLawIndia,"ASG: for remand at stage of investigation, investigation is distinct from inquiry &amp; trial. Reliance on 22 which talks about competence of court will not in anyway avail. Which becomes apparent acc to sec 2 of UAPA

#SupremeCourt #SudhaBharadwaj"
2021-12-07 05:10:00+00:00,livemint,"#RIL has taken a $736 million equivalent green loan from five banks to fund its acquisition of Norwegian solar panel maker REC Solar Holdings, marking the first such financing for the retail-to-telecom conglomerate.

#Reliance 

https://t.co/pDQ2jDX6X9"
2021-12-07 04:07:15+00:00,ndtv,"#Sensex rises over 350 points, #Nifty above 17,000 led by gains in Reliance Industries, ICICI Bank, Kotak Bank and HDFC Bank

https://t.co/wb204RMFTz https://t.co/cQcJxGayC5"
2021-12-07 02:15:00+00:00,bqprime,"Insolvency proceedings begin against Anil Ambani-owned Reliance Capital.
https://t.co/zXQ96djyLp"
2021-12-07 02:00:00+00:00,bsindia,"The loan is a rare acquisition financing from RIL which opted for term loans instead of a short-term bridge facility

@ParagonWorli18 reports 

#RelianceIndustries #RECSolar 
https://t.co/qe1N0lOYvt"
2021-12-06 15:15:00+00:00,bqprime,"NCLT, Mumbai admits RBI's application initiating insolvency proceedings against Anil Ambani-owned #Reliance Capital.

https://t.co/qcUzCB3noz"
2021-12-06 15:10:00+00:00,EconomicTimes,"Reliance Jio has conducted successful trials of connected drones on its indigenous 5G network, the telco’s senior vice president Aayush Bhatnagar said
https://t.co/fcZULinvTk"
2021-12-06 14:40:00+00:00,bsindia,"The bankruptcy tribunal has also confirmed the appointment of Y Nageswar Rao as the administrator of the company

@subratapanda writes

#reliance #NCLT
https://t.co/ZPwnXrdQag"
2021-12-06 12:10:00+00:00,bsindia,"DMRC also suggested taking over the Reliance Infrastructure subsidiary's debt to the extent of the award money

#delhiMetro #reliance 

https://t.co/prVVfW7Pm2"
2021-12-06 10:19:12+00:00,bqprime,"#Sensex, #Nifty close at a three-month low dragged by Reliance, I.T. stocks. #BQMarkets

Read #stockmarket updates here: https://t.co/2G8zgpwxzV https://t.co/OMWGZYZM8D"
2021-12-06 07:30:00+00:00,bqprime,"What's next for Reliance General, Reliance Nippon Life and policyholders.

https://t.co/Rf5Ugy257A"
2021-12-05 17:30:00+00:00,EconomicTimes,"India's household goods salesmen have threatened to disrupt supplies to mom-and-pop stores if consumer companies provide products at lower prices to Reliance Industries
 
https://t.co/W7ryAgltQK"
2021-12-05 14:45:00+00:00,bsindia,"The Supreme Court has dismissed the review petition filed by state-owned firms against its order upholding an arbitral award to Reliance Infrastructure subsidiary.

@ParagonWorli18 reports 

#supremecourtofindia #DelhiMetro #reliance 

https://t.co/ZMmvZapiBk"
2021-12-05 13:55:00+00:00,bsindia,"Ambani's deeply discounted offerings were prompting more stores to order their digitally from his JioMart Partner app, posing an existential threat to more than 450,000 company salesmen

#Reliance #RelianceJio #MukeshAmbani 

https://t.co/qkrLxZYM12"
2021-12-05 12:00:02+00:00,bsindia,"In protest against Reliance, salesmen warn kiranas of supply disruptions

#Kiranas #Reliance 

https://t.co/90tOjR7Qlc"
2021-12-05 08:51:46+00:00,DeccanHerald,"""We have earned reputation and goodwill amongst our retailers by giving them good service for many years ... We have decided to call a 'Non-cooperation' movement,"" said the letter.

#Reliance  https://t.co/t5V0gnaD55"
2021-12-05 08:35:00+00:00,bsindia,"The Supreme Court has dismissed the review petition filed by state-owned firms against its order upholding an arbitral award to Reliance Infrastructure subsidiary.

@ParagonWorli18 reports 

#supremecourtofindia #DelhiMetro #reliance 

https://t.co/b4dtMMJjQx"
2021-12-05 07:42:03+00:00,bsindia,"In protest against Reliance, salesmen warn kiranas of supply disruptions

#Kiranas #Reliance 

https://t.co/90tOjRprcK"
2021-12-05 07:30:00+00:00,EconomicTimes,"Reliance Jio’s first touchscreen offering - JioPhone Next – is one of the most affordable smartphones in the country.
 
https://t.co/DK4v6T8z2w"
2021-12-04 13:00:01+00:00,EconomicTimes,"The Central government has approved a plan to produce over five lakh AK-203 assault rifles at Korwa in Uttar Pradesh's Amethi, in what official sources described as an endeavour to provide a big boost to self-reliance in defence manufacturing
https://t.co/LXjPUxxOb1"
2021-12-04 08:15:00+00:00,EconomicTimes,"Even as RBI has started the insolvency process against Reliance Capital, the pending resolution of two of its subsidiaries - Reliance Home Finance and Reliance Commercial Finance - is set to cast a shadow on the process 
https://t.co/iN9zSxs97G"
2021-12-04 06:02:44+00:00,livemint,"#AatmanirbharBharat | In order to provide a boost to self-reliance in defence manufacturing in the country, the Centre has approved the plans for the production of over five lakh #AK203 assault rifles at Korwa, Amethi in Uttar Pradesh https://t.co/gmqwD6obY4"
2021-12-04 05:54:40+00:00,CNNnews18,"#BREAKING | In a big boost to self-reliance in defence, manufacturing of over five lakh AK-203 Rifles to start in Amethi, Uttar Pradesh.

Join the broadcast with @JamwalNews18 https://t.co/FVmV87n9EM"
2021-12-04 03:23:12+00:00,bsindia,"DoT has released bank guarantees of around Rs 9,200 crore of Bharti Airtel, Vodafone Idea and Reliance Jio deposited for licence fee and spectrum usage charges, official sources aware of the development said.

#Telecom #JIO
#Airtel #Vodafone #VodafoneIdea https://t.co/ugW1W0TztS"
2021-12-03 14:35:00+00:00,bsindia,"Billionaire Mukesh Ambani on Friday backed the proposed data privacy and cryptocurrency bills, saying India is putting in place the most forward-looking policies and regulations.

#CryptocurrencyNews #MukeshAmbani #Reliance 

https://t.co/81LxYypCFl"
2021-12-03 13:35:00+00:00,bsindia,"India can lead the Digital Society and become a global leader in its own right, said Mukesh Ambani, Chairman and Managing Director, Reliance Industries Limited (RIL)

#5g #MukeshAmbani #RelianceIndustries 

https://t.co/JYWwgenHy9"
2021-12-03 12:45:00+00:00,bsindia,"The Delhi High Court has dismissed an application by DMRC seeking a refund of Rs 678 crore which was paid by it to the lenders of Reliance Infrastructure subsidiary DAMEPL in 2018
#DelhiHighCourt #DMRC #DelhiMetro 

https://t.co/FS0RdAAjHP"
2021-12-03 12:35:00+00:00,bsindia,"Billionaire Mukesh Ambani on Friday backed the proposed data privacy and cryptocurrency bills, saying India is putting in place the most forward-looking policies and regulations.

#CryptocurrencyNews #MukeshAmbani #Reliance 

https://t.co/eMFsRv1BSi"
2021-12-03 08:57:28+00:00,bqprime,"#Sensex, #Nifty at day's low, dragged by Reliance, HDFC. #BQMarkets 

Market blog: https://t.co/jRkIP50xOQ https://t.co/vjxMr2oihj"
2021-12-03 08:06:25+00:00,CNNnews18,"#InfinityForumAddress | India is going to have #DataPrivacyBill and #CryptocurrencyBill , and I am looking forward to this bill: Mukesh Ambani, Chairman and MD, Reliance Industries.

Join the broadcast. https://t.co/lS8XkTbQJl"
2021-12-03 07:56:26+00:00,CNNnews18,"#InfinityForumAddress | Even common people are making financial transactions at the click of their phone, sitting at the home : Mukesh Ambani, Chairman and MD, Reliance Industries.

Join the broadcast. https://t.co/63wUpzIw7A"
2021-12-03 07:48:49+00:00,bqprime,"#Blockchain is a technology I believe in, says #Reliance Industries Chairman Mukesh Ambani. https://t.co/Hn94BE3G6r"
2021-12-03 07:47:16+00:00,CNNnews18,"#InfinityForumAddress | Our PM thinks ahead of time and has given us the GIFT City Gujarat International Finance Tec-City: Mukesh Ambani, Chairman and MD, Reliance Industries.

Join the broadcast. https://t.co/8GTQb5mVxC"
2021-12-03 07:28:16+00:00,bqprime,"#Reliance Industries Chairman Mukesh Ambani says India will lead the digital society globally. 

For the latest news &amp; updates visit: https://t.co/wuNKpC2r5k https://t.co/KlnNf33UGU"
2021-12-03 05:02:35+00:00,business,"LIVE: Indian PM Narendra Modi, Reliance billionaire Mukesh Ambani, SoftBank tycoon Masayoshi Son and UK Treasury Chief Rishi Sunak talk about fintech at the InFinity Forum https://t.co/f8qF6MwNDn https://t.co/vjEAMeIIZz"
2021-12-03 02:51:36+00:00,bsindia,"#MarketsWithBS | From GSK Pharma to Reliance Infrastructure, here are the stocks to watch in today's trade 

#StockMarket #Markets #StocksToWatch
https://t.co/qGX2MGrJsV"
2021-12-02 18:20:00+00:00,EconomicTimes,"The central bank filed an application for the initiation of Corporate Insolvency Resolution Process (CIRP) against Reliance Capital Ltd. under the Insolvency and Bankruptcy Code, 2016
https://t.co/fXETjWALjW"
2021-12-02 17:20:15+00:00,bqprime,"- Tech weighs on U.S. stocks; Apple drops
- Crude oil plunges on OPEC+ likely boost
- #StarHealthIPO subscribed 79% at close
- Reliance Power defaults on payment again
- Jet Airways in talks for $12 billion order
 
Get the day's top news and stories: https://t.co/bNGD9PHryD https://t.co/eXlyhli9QP"
2021-12-02 13:34:51+00:00,EconomicTimes,"Application for initiation of Corporate Insolvency Resolution Process (CIRP) against Reliance Capital Ltd. filed under the Insolvency and Bankruptcy Code, 2016: @RBI https://t.co/6UT7wnZIss"
2021-12-02 12:40:00+00:00,EconomicTimes,"Following successful spine surgery, #Maharashtra CM #UddhavThackeray was discharged from the HN Reliance Hospital in #Mumbai  
https://t.co/CnZ7f6sbqw"
2021-12-02 12:33:55+00:00,bqprime,"Reliance Power has defaulted on payment of interest to IDBI Bank and DBS Bank.

@OnlyNickey reports.

https://t.co/9jZBtqlLhM"
2021-12-02 09:26:06+00:00,DeccanHerald,"After undergoing spinal surgery 20 days ago, #UddhavThackeray was discharged from the Sir HN Reliance Foundation Hospital, on Thursday, officials said.

 https://t.co/GQfe56AR3q"
2021-12-02 02:00:01+00:00,bsindia,"Retail, lenders stuck with dud shares; promoter stake in Reliance Infra fell to 5% this September end from 48.4% in March 2018. Reliance Infra's stake in Reliance Power fell to 25% from 75%

@ParagonWorli18 reports 

#AnilAmbani #ADAGroup 
https://t.co/MV20lRtc4O"
2021-12-01 17:15:00+00:00,bqprime,"Gautam Shah (@gshah26) gives his take on Airtel &amp; Jio's performances.

Read: https://t.co/wdsJHmucxP https://t.co/oanBbuKROj"
2021-12-01 05:00:00+00:00,EconomicTimes,#LeadStoryOnET | Country's largest insurance firm survives a Reliance Capital scare https://t.co/YpVGtbrz0v
2021-12-01 04:08:56+00:00,ndtv,"#Sensex rallies over 650 points, #Nifty trades above 17,150 led by gains in HDFC, Reliance Industries, ICICI Bank and Infosys

Read more: https://t.co/X4WsbGWsND https://t.co/7FjPnfFtM2"
2021-11-30 19:34:05+00:00,business,"Indians can now use WhatsApp to order groceries from billionaire Mukesh Ambani’s JioMart, as his Reliance Industries takes on Amazon and Walmart-owned Flipkart https://t.co/yVSBcHcy4q"
2021-11-30 15:06:01+00:00,bqprime,"Goldilocks Premium Research's Gautam Shah (@gshah26) gives his take on Airtel &amp; Jio's performances.

Watch the full conversation here: https://t.co/mxrDZ5j1Rz https://t.co/z47OfldYiS"
2021-11-30 13:45:00+00:00,bqprime,"Indians can now use WhatsApp to order groceries from JioMart, as Mukesh Ambani's Reliance Industries challenges the domination of Amazon and Walmart-owned Flipkart.

https://t.co/EtPNPG9FUZ"
2021-11-30 13:10:00+00:00,bsindia,"RBI action may derail revival plans of Reliance Capital's subsidiaries

@ParagonWorli18 reports
#RBI #RelianceCapital

https://t.co/D9jP5tIHRO"
2021-11-30 12:17:33+00:00,bqprime,"RBI appoints advisory committee for administrator of Reliance Capital.

For the latest business and finance news updates visit: https://t.co/wuNKpC2r5k https://t.co/hvR4SQ6bh3"
2021-11-30 11:56:02+00:00,business,The EU's commissioner for financial services says the bloc's reliance on London's clearing infrastructure isn't feasible in the medium term https://t.co/bwQkLGkA3I
2021-11-30 10:34:02+00:00,business,"Indians can now use WhatsApp to order groceries from billionaire Mukesh Ambani’s JioMart, as his Reliance Industries takes on Amazon and Walmart-owned Flipkart https://t.co/3jqUjAquhZ"
2021-11-30 09:30:00+00:00,bqprime,"Reliance Capital Insolvency | The domino effect on its nearly 20 subsidiaries.

Read: https://t.co/QtmnKjDQrb https://t.co/V3jbfn9oF8"
2021-11-30 09:05:00+00:00,bsindia,"The RBI has appointed Nageswar Rao Y, former executive director of Bank of Maharashtra, administrator of Reliance Capital

@anuproy05 @subratapanda 

#RBI #RelianceCapital #AnilAmbani
https://t.co/H65C6TEKve"
2021-11-30 08:50:00+00:00,bsindia,"The move comes 19 months after Meta Platforms Inc., previously known as Facebook Inc., invested nearly $6 billion into Reliance's Jio Platforms unit

#RelianceJio #JioMart #WhatsApp #Amazon
https://t.co/X359ifH5de"
2021-11-30 07:00:01+00:00,bqprime,"Reliance Capital insolvency will hurt Anil Ambani less and LIC more. 

Read: https://t.co/DSfinpngMq https://t.co/Ec2NNrHgmQ"
2021-11-30 06:30:00+00:00,bqprime,"RBI's decision to supersede the board of Reliance Capital and refer it for insolvency proceedings will lead to a cascading impact across its nearly 20 subsidiaries. 

https://t.co/wwg349Dt0y"
2021-11-30 05:56:32+00:00,bqprime,"#Sensex, #Nifty pare gains;  Reliance, HDFC lead decline. #BQStocks

Market blog: https://t.co/fjWdWeXvIV https://t.co/L72QlvoqlU"
2021-11-30 05:30:00+00:00,bqprime,"Reliance Industries denied a report that it is weighing a possible offer for the U.K.’s biggest phone company, BT Group.
https://t.co/XSXwfy16eF"
2021-11-30 05:17:42+00:00,bqprime,"Shares of Anil Ambani-owned firms declined in early trading after the RBI decided to supersede the board of Reliance Capital. #BQStocks 

https://t.co/YHBtjsu5g8"
2021-11-30 05:05:00+00:00,bsindia,"As part of the comeback plan, Reliance Infrastructure received Rs 550 crore fund infusion from the #AnilAmbani family

@ParagonWorli18 reports

#RelianceInfra #NCLT
https://t.co/FUH1AwZlrw"
2021-11-30 05:00:00+00:00,EconomicTimes,"“The recent price hikes will result in annual FCF increases of $1 billion for Bharti/Jio, who will (also) continue to gain market share from Vi” as the latter’s “capex has been less than 50% vs that of Bharti over the last 3 years”, Goldman Sachs said 
https://t.co/IRsAHkql5u"
2021-11-30 04:42:41+00:00,bqprime,"Reliance Capital slips 5% after RBI takeover. #BQStocks 

Market blog: https://t.co/fjWdWeXvIV https://t.co/dTe5Ek96I9"
2021-11-30 04:37:44+00:00,bqprime,"Have no debt from banks, says Reliance Capital. 

For the latest business and finance news updates visit: https://t.co/wuNKpC2r5k https://t.co/EDl3tE8iHJ"
2021-11-30 04:34:05+00:00,business,"Indians can now use WhatsApp to order groceries from billionaire Mukesh Ambani’s JioMart, as his Reliance Industries takes on Amazon and Walmart-owned Flipkart https://t.co/hfg1FctDHU"
2021-11-30 03:50:00+00:00,bsindia,"The RBI has appointed Nageswar Rao Y, former executive director of Bank of Maharashtra, administrator of Reliance Capital

@anuproy05 @subratapanda 

#RBI #RelianceCapital #AnilAmbani
https://t.co/EiG2r3zBZL"
